1 1 1 -111.351
1 1 2 -111.351
1 1 3 -111.351
1 1 4 -111.351
1 1 5 -111.351
1 1 6 -111.351
1 1 7 -111.351
1 1 8 -111.351
1 1 9 -111.351
1 1 10 -111.351
1 1 11 -111.351
1 1 12 -111.351
1 1 13 -111.351
1 1 14 -111.351
1 1 15 -111.351
1 2 1 -111.351
1 2 2 -111.351
1 2 3 -111.351
1 2 4 -111.351
1 2 5 -111.351
1 2 6 -111.351
1 2 7 -111.351
1 2 8 -111.351
1 2 9 -111.351
1 2 10 -111.351
1 2 11 -111.351
1 2 12 -111.351
1 2 13 -111.351
1 2 14 -111.351
1 2 15 -111.351
1 3 1 -111.351
1 3 2 -111.351
1 3 3 -111.351
1 3 4 -111.351
1 3 5 -111.351
1 3 6 -111.351
1 3 7 -111.351
1 3 8 -111.351
1 3 9 -111.351
1 3 10 -111.351
1 3 11 -111.351
1 3 12 -111.351
1 3 13 -111.351
1 3 14 -111.351
1 3 15 -111.351
1 4 1 -111.351
1 4 2 -111.351
1 4 3 -111.351
1 4 4 -111.351
1 4 5 -111.351
1 4 6 -111.351
1 4 7 -111.351
1 4 8 -111.351
1 4 9 -111.351
1 4 10 -111.351
1 4 11 -111.351
1 4 12 -111.351
1 4 13 -111.351
1 4 14 -111.351
1 4 15 -111.351
1 5 1 -111.351
1 5 2 -111.351
1 5 3 -111.351
1 5 4 -111.351
1 5 5 -111.351
1 5 6 -111.351
1 5 7 -111.351
1 5 8 -111.351
1 5 9 -111.351
1 5 10 -111.351
1 5 11 -111.351
1 5 12 -111.351
1 5 13 -111.351
1 5 14 -111.351
1 5 15 -111.351
1 6 1 -111.351
1 6 2 -111.351
1 6 3 -111.351
1 6 4 -111.351
1 6 5 -111.351
1 6 6 -111.351
1 6 7 -111.351
1 6 8 -111.351
1 6 9 -111.351
1 6 10 -111.351
1 6 11 -111.351
1 6 12 -111.351
1 6 13 -111.351
1 6 14 -111.351
1 6 15 -111.351
1 7 1 -111.351
1 7 2 -111.351
1 7 3 -111.351
1 7 4 -111.351
1 7 5 -111.351
1 7 6 -111.351
1 7 7 -111.351
1 7 8 -111.351
1 7 9 -111.351
1 7 10 -111.351
1 7 11 -111.351
1 7 12 -111.351
1 7 13 -111.351
1 7 14 -111.351
1 7 15 -111.351
1 8 1 -111.351
